Date,open,high,low,close,volume,adj close
2024-05-28 09:00:00,10.028,10.045,10.0,10.037,41712.89,1716887699999.0
2024-05-28 09:15:00,10.034,10.035,9.997,10.009,22326.91,1716888599999.0
2024-05-28 09:30:00,10.007,10.035,10.001,10.031,26457.27,1716889499999.0
2024-05-28 09:45:00,10.032,10.061,10.004,10.006,49760.87,1716890399999.0
2024-05-28 10:00:00,10.004,10.048,9.995,10.045,44706.03,1716891299999.0
2024-05-28 10:15:00,10.044,10.076,10.034,10.04,51525.62,1716892199999.0
2024-05-28 10:30:00,10.041,10.062,10.0,10.0,48421.99,1716893099999.0
2024-05-28 10:45:00,10.0,10.029,10.0,10.015,35656.83,1716893999999.0
2024-05-28 11:00:00,10.016,10.039,10.0,10.036,31097.64,1716894899999.0
2024-05-28 11:15:00,10.036,10.064,10.021,10.042,35474.99,1716895799999.0
2024-05-28 11:30:00,10.042,10.044,9.979,10.01,103511.46,1716896699999.0
2024-05-28 11:45:00,10.01,10.028,9.988,10.001,48741.71,1716897599999.0
2024-05-28 12:00:00,10.001,10.002,9.948,9.972,100466.17,1716898499999.0
2024-05-28 12:15:00,9.971,10.002,9.97,9.98,62970.22,1716899399999.0
2024-05-28 12:30:00,9.98,10.011,9.933,9.935,109872.58,1716900299999.0
2024-05-28 12:45:00,9.935,9.979,9.929,9.938,55400.91,1716901199999.0
2024-05-28 13:00:00,9.938,9.964,9.92,9.945,69585.29,1716902099999.0
2024-05-28 13:15:00,9.945,10.015,9.938,10.013,60443.94,1716902999999.0
2024-05-28 13:30:00,10.013,10.019,9.9,9.977,156774.05,1716903899999.0
2024-05-28 13:45:00,9.973,9.99,9.922,9.968,108071.37,1716904799999.0
2024-05-28 14:00:00,9.97,9.978,9.925,9.974,105709.7,1716905699999.0
2024-05-28 14:15:00,9.975,10.008,9.968,9.986,59579.75,1716906599999.0
2024-05-28 14:30:00,9.985,9.996,9.907,9.926,75364.89,1716907499999.0
2024-05-28 14:45:00,9.925,9.961,9.879,9.921,84957.4,1716908399999.0
2024-05-28 15:00:00,9.922,9.959,9.883,9.946,48484.95,1716909299999.0
2024-05-28 15:15:00,9.943,9.947,9.889,9.93,98605.41,1716910199999.0
2024-05-28 15:30:00,9.932,10.021,9.924,10.009,114151.28,1716911099999.0
2024-05-28 15:45:00,10.006,10.037,10.0,10.023,44467.71,1716911999999.0
2024-05-28 16:00:00,10.025,10.084,10.024,10.076,66313.15,1716912899999.0
2024-05-28 16:15:00,10.077,10.077,9.993,9.997,59300.54,1716913799999.0
2024-05-28 16:30:00,9.997,10.005,9.932,9.966,81096.76,1716914699999.0
2024-05-28 16:45:00,9.964,10.0,9.948,9.962,63553.67,1716915599999.0
2024-05-28 17:00:00,9.962,10.03,9.945,10.029,52420.16,1716916499999.0
2024-05-28 17:15:00,10.027,10.065,10.018,10.054,71865.72,1716917399999.0
2024-05-28 17:30:00,10.053,10.075,10.039,10.06,54373.98,1716918299999.0
2024-05-28 17:45:00,10.058,10.061,10.013,10.013,32569.63,1716919199999.0
2024-05-28 18:00:00,10.014,10.051,10.004,10.05,27396.38,1716920099999.0
2024-05-28 18:15:00,10.049,10.061,10.011,10.042,12692.68,1716920999999.0
2024-05-28 18:30:00,10.038,10.038,9.934,9.955,67628.92,1716921899999.0
2024-05-28 18:45:00,9.956,9.993,9.934,9.992,26474.52,1716922799999.0
2024-05-28 19:00:00,9.994,10.052,9.994,10.041,47434.97,1716923699999.0
2024-05-28 19:15:00,10.039,10.039,10.009,10.013,23820.56,1716924599999.0
2024-05-28 19:30:00,10.013,10.031,10.006,10.02,24253.12,1716925499999.0
2024-05-28 19:45:00,10.015,10.026,10.003,10.007,33436.08,1716926399999.0
2024-05-28 20:00:00,10.006,10.034,10.0,10.025,25766.22,1716927299999.0
2024-05-28 20:15:00,10.025,10.085,10.024,10.048,49719.98,1716928199999.0
2024-05-28 20:30:00,10.047,10.079,10.047,10.056,20553.04,1716929099999.0
2024-05-28 20:45:00,10.055,10.055,10.012,10.048,17246.3,1716929999999.0
2024-05-28 21:00:00,10.049,10.075,10.026,10.064,13853.51,1716930899999.0
2024-05-28 21:15:00,10.064,10.091,10.04,10.055,25328.84,1716931799999.0
2024-05-28 21:30:00,10.054,10.083,10.047,10.067,29029.34,1716932699999.0
2024-05-28 21:45:00,10.066,10.093,10.058,10.084,15122.33,1716933599999.0
2024-05-28 22:00:00,10.084,10.17,10.082,10.15,103991.9,1716934499999.0
2024-05-28 22:15:00,10.15,10.19,10.135,10.183,85210.08,1716935399999.0
2024-05-28 22:30:00,10.183,10.26,10.177,10.201,125198.24,1716936299999.0
2024-05-28 22:45:00,10.2,10.261,10.19,10.23,80778.05,1716937199999.0
2024-05-28 23:00:00,10.231,10.235,10.158,10.161,58954.54,1716938099999.0
2024-05-28 23:15:00,10.161,10.189,10.142,10.167,38385.79,1716938999999.0
