date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
8/12/2022,0.707,0.731,0.692,0.729,1688761.84,1.66035E+12,1205824.067,7657,820214.97,586667.5958,0
8/13/2022,0.729,0.799,0.716,0.792,5429617.42,1.66044E+12,4146611.62,21783,2703251.06,2069414.523,0
8/14/2022,0.792,0.798,0.719,0.722,4282919.87,1.66052E+12,3242907.901,12172,1745200.06,1322651.371,0
8/15/2022,0.722,0.743,0.676,0.688,2794683.49,1.66061E+12,1969121.538,11015,1327401.15,936579.8082,0
8/16/2022,0.688,0.701,0.655,0.668,1935791.48,1.66069E+12,1315312.179,7148,946227.33,643297.5356,0
8/17/2022,0.668,0.711,0.625,0.641,3758555.46,1.66078E+12,2484784.459,11818,1711650.69,1138336.115,0
8/18/2022,0.642,0.66,0.604,0.611,1959516.39,1.66087E+12,1252726.474,7335,891864.54,570414.859,0
8/19/2022,0.611,0.611,0.544,0.553,2720652.85,1.66095E+12,1557446.319,10489,1227843.5,702141.2093,0
8/20/2022,0.553,0.572,0.528,0.545,1241080.79,1.66104E+12,686647.1708,4855,613857.14,339863.505,0
8/21/2022,0.545,0.697,0.543,0.606,12957291.19,1.66113E+12,8271278.247,44259,6441111.49,4121370.984,0
8/22/2022,0.606,0.648,0.588,0.611,5814159.79,1.66121E+12,3536960.612,14778,2743586.66,1675434.625,0
8/23/2022,0.612,0.62,0.581,0.603,2577509.6,1.6613E+12,1560099.125,7613,1074417.38,650719.1792,0
8/24/2022,0.604,0.624,0.569,0.58,2597825.55,1.66139E+12,1534655.806,9031,1307736.52,774140.1678,0
8/25/2022,0.58,0.601,0.57,0.574,1847062.6,1.66147E+12,1081944.846,5778,838484.81,491725.7086,0
8/26/2022,0.574,0.584,0.5,0.515,4066808.11,1.66156E+12,2215724.876,12465,1985515.61,1084947.534,0
8/27/2022,0.515,0.58,0.494,0.517,5031856.45,1.66164E+12,2655517.234,15847,2470274.47,1303481.995,0
8/28/2022,0.517,0.578,0.503,0.506,5412976.97,1.66173E+12,2892426.612,16387,2507536.59,1343987.154,0
8/29/2022,0.507,0.559,0.502,0.545,4311115.81,1.66182E+12,2286322.32,12566,2149813.44,1140314.563,0
8/30/2022,0.544,0.55,0.505,0.523,2268849.3,1.6619E+12,1201842.05,7150,1032942.77,547882.496,0
8/31/2022,0.524,0.544,0.511,0.513,1700600.05,1.66199E+12,898653.6934,6556,759741.42,402615.9729,0
9/1/2022,0.514,0.526,0.499,0.524,1049569.28,1.66208E+12,536332.453,3902,457528.39,234210.5287,0
9/2/2022,0.524,0.546,0.508,0.52,2362638.05,1.66216E+12,1241476.659,5755,1227272.61,645652.4029,0
9/3/2022,0.52,0.522,0.5,0.51,735191.85,1.66225E+12,375153.8997,2116,346671.85,176981.9497,0
9/4/2022,0.51,0.521,0.496,0.517,1170861.65,1.66234E+12,595148.9208,3131,571939.32,291410.3461,0
9/5/2022,0.517,0.522,0.474,0.5,3091546.21,1.66242E+12,1529281.752,7995,1512211.75,748044.2057,0
9/6/2022,0.5,0.51,0.466,0.47,3058649.67,1.66251E+12,1506593.139,7822,1353089.87,670588.09,0
9/7/2022,0.469,0.522,0.458,0.507,4658200.62,1.6626E+12,2318472.34,11028,2501089.22,1246556.32,0
9/8/2022,0.508,0.697,0.49,0.551,13063378.82,1.66268E+12,7387829.937,36461,6601568.73,3752004.326,0
9/9/2022,0.551,0.622,0.533,0.566,4868840.92,1.66277E+12,2700559.639,15050,2132028.5,1187145.61,0
9/10/2022,0.565,0.645,0.557,0.581,6711886.71,1.66285E+12,3962768.065,19128,3260609.37,1931584.488,0
9/11/2022,0.582,0.605,0.55,0.564,3211234.41,1.66294E+12,1859414.511,9249,1450760.24,841918.5951,0
9/12/2022,0.563,0.599,0.535,0.569,3139495.03,1.66303E+12,1774795.266,9567,1464480.91,829761.6697,0
9/13/2022,0.57,0.58,0.506,0.508,2986178.56,1.66311E+12,1599945.634,9069,1445294,777267.1024,0
9/14/2022,0.508,0.533,0.502,0.515,2607519.8,1.6632E+12,1350296.07,8229,1207305.44,626676.1105,0
9/15/2022,0.514,0.52,0.486,0.5,1949793.38,1.66329E+12,981743.5294,6717,889473.82,448493.8429,0
9/16/2022,0.5,0.501,0.416,0.464,9897587.59,1.66337E+12,4381018.021,29155,4766357.86,2108620.117,0
9/17/2022,0.463,0.524,0.455,0.483,5324235.43,1.66346E+12,2536183.995,15061,2654317.3,1268228.08,0
9/18/2022,0.483,0.485,0.428,0.437,2439641.9,1.66355E+12,1121774.795,6287,1145461.72,527428.7136,0
9/19/2022,0.437,0.481,0.427,0.45,4945951.99,1.66363E+12,2221953.672,13025,2367112.2,1064310.772,0
9/20/2022,0.451,0.503,0.443,0.461,6849588.1,1.66372E+12,3222836.651,17682,3379365.31,1593136.852,0
9/21/2022,0.461,0.49,0.443,0.458,5911712.9,1.6638E+12,2772436.531,13441,2856506.33,1341154.914,0
9/22/2022,0.459,0.48,0.457,0.473,1754658.21,1.66389E+12,821192.9672,4771,927514.36,434483.5829,0
9/23/2022,0.474,0.491,0.461,0.48,2463141.65,1.66398E+12,1178858.033,6579,1216836.01,583490.1063,0
9/24/2022,0.48,0.484,0.453,0.457,1519603.73,1.66406E+12,717204.0421,3489,618683.67,292545.0454,0
9/25/2022,0.457,0.48,0.457,0.461,1089407.84,1.66415E+12,510973.7671,2996,572108.5,268073.1814,0
9/26/2022,0.461,0.498,0.456,0.486,2630034.75,1.66424E+12,1258474.085,7714,1301665.14,622512.6427,0
9/27/2022,0.486,0.502,0.47,0.477,2336607.26,1.66432E+12,1143103.27,6740,1143003.88,560269.2638,0
9/28/2022,0.477,0.48,0.457,0.473,1315355.4,1.66441E+12,614760.8296,4573,637159.75,297971.137,0
9/29/2022,0.474,0.478,0.458,0.467,1016678.79,1.6645E+12,475236.5094,4419,431317.22,201906.6407,0
9/30/2022,0.467,0.473,0.454,0.461,1644275.03,1.66458E+12,763409.8998,5265,727045.79,337990.9322,0
10/1/2022,0.461,0.466,0.453,0.46,445347.21,1.66467E+12,204851.2661,2474,186514.05,85933.98675,0
10/2/2022,0.46,0.469,0.447,0.451,742808.39,1.66476E+12,340368.3425,3575,360032.82,165142.3979,0
10/3/2022,0.451,0.46,0.444,0.458,1484099.02,1.66484E+12,670940.0521,4200,866210.89,391754.6893,0
10/4/2022,0.458,0.588,0.454,0.515,35925476.06,1.66493E+12,19226621.29,62234,19202052.76,10270502.35,0
10/5/2022,0.514,0.539,0.484,0.491,8653798.78,1.66501E+12,4382010.668,19486,4093985.22,2077965.625,0
10/6/2022,0.491,0.503,0.476,0.478,2310449.3,1.6651E+12,1128823.333,6352,1005348.04,492528.2187,0
10/7/2022,0.478,0.483,0.463,0.47,1517414.17,1.66519E+12,715547.8656,5181,690720.33,326059.0867,0
10/8/2022,0.469,0.47,0.449,0.455,1032744.19,1.66527E+12,472414.269,5199,404839.62,185349.1415,0
10/9/2022,0.455,0.487,0.454,0.466,2817459.21,1.66536E+12,1325319.026,9814,1465097.74,690146.6411,0
10/10/2022,0.466,0.468,0.449,0.449,1960409.04,1.66545E+12,898058.6769,5256,781917.71,358462.7738,0
10/11/2022,0.449,0.449,0.422,0.423,2531136.41,1.66553E+12,1095406.46,7207,1174648.94,508966.0831,0
10/12/2022,0.422,0.429,0.411,0.415,1714957.04,1.66562E+12,720497.3659,4823,978690.59,411950.6035,0
10/13/2022,0.416,0.423,0.37,0.41,4091192.55,1.66571E+12,1611452.354,9648,1994396.22,787970.8605,0
10/14/2022,0.411,0.428,0.396,0.4,2520774.51,1.66579E+12,1033073.056,6600,1237325.63,507548.1756,0
10/15/2022,0.4,0.437,0.391,0.413,5318639.05,1.66588E+12,2183869.163,10871,2733036.97,1123615.371,0
10/16/2022,0.414,0.479,0.413,0.434,8595465.74,1.66596E+12,3796665.73,20286,4156674.81,1839599.281,0
10/17/2022,0.434,0.442,0.42,0.426,2233366.43,1.66605E+12,959452.29,4977,872883.6,375276.712,0
10/18/2022,0.427,0.432,0.409,0.424,1745387.57,1.66614E+12,736374.9558,5355,874670.74,369938.4914,0
10/19/2022,0.425,0.457,0.414,0.424,4579607.87,1.66622E+12,1988950.696,11325,2152255.29,936223.2262,0
10/20/2022,0.425,0.46,0.417,0.421,6536158.55,1.66631E+12,2867994.104,14374,3032611.04,1333139.188,0
10/21/2022,0.421,0.438,0.403,0.435,2801069.61,1.6664E+12,1175134.718,6369,1449433.17,607512.2169,0
10/22/2022,0.435,0.527,0.434,0.45,10024358.45,1.66648E+12,4751714.808,25568,5107323.36,2428874.804,0
10/23/2022,0.451,0.507,0.449,0.472,7946574.05,1.66657E+12,3722602.022,16710,3920762.82,1837988.45,0
10/24/2022,0.472,0.535,0.472,0.514,12178845.43,1.66666E+12,6210248.259,33525,6363612.35,3253804.786,0
10/25/2022,0.515,0.542,0.502,0.529,6007796.03,1.66674E+12,3136590.061,13510,3085051.74,1613952.307,0
10/26/2022,0.529,0.557,0.52,0.532,3521510.5,1.66683E+12,1887893.978,8243,1640413.12,880754.5678,0
10/27/2022,0.532,0.539,0.49,0.505,2412795.41,1.66692E+12,1250126.171,7042,1038238.59,539491.5018,0
10/28/2022,0.505,0.563,0.501,0.547,3459799.23,1.667E+12,1841111.309,9970,2031876.05,1077374.085,0
10/29/2022,0.548,0.565,0.535,0.546,2699070.13,1.66709E+12,1482677.941,8941,1177224.39,647687.3198,0
10/30/2022,0.547,0.576,0.536,0.57,3562881.53,1.66717E+12,1988717.809,10427,1792949.47,1002407.899,0
10/31/2022,0.571,0.624,0.567,0.608,6312442.33,1.66726E+12,3778188.785,20472,3130759.56,1877231.931,0
11/1/2022,0.608,0.68,0.588,0.664,8266537.95,1.66735E+12,5188842.876,26465,4741666.51,2974041.905,0
11/2/2022,0.663,0.962,0.658,0.771,42399374.64,1.66743E+12,34010410.45,139275,21850971.65,17552401.32,0
11/3/2022,0.771,0.888,0.73,0.742,14040647.68,1.66752E+12,11177343.49,52376,6695208.69,5337469.58,0
11/4/2022,0.741,0.82,0.697,0.739,7856704.84,1.66761E+12,5803864.623,29812,3607770.85,2668338.821,0
11/5/2022,0.741,0.958,0.733,0.903,25607468.22,1.66769E+12,22418026.92,109775,12962610.1,11364159.36,0
11/6/2022,0.904,1.174,0.89,0.919,35167318.36,1.66778E+12,36073232.8,150673,16900854.26,17388590.02,0
11/7/2022,0.918,0.99,0.765,0.803,19304966.96,1.66787E+12,16955469.78,65559,8800554.5,7754076.756,0
11/8/2022,0.802,0.81,0.516,0.602,22219114.68,1.66795E+12,14948684.02,75767,10383961.9,7009930.792,0
11/9/2022,0.604,0.606,0.39,0.434,15598446.04,1.66804E+12,7779419.775,46581,7405577.94,3711318.597,0
11/10/2022,0.434,0.73,0.424,0.592,30788131.49,1.66812E+12,17906959.9,102474,14991361.46,8725052.041,0
11/11/2022,0.592,0.655,0.501,0.546,17856858.03,1.66821E+12,10302941.27,61710,8893010.94,5145875.175,0
11/12/2022,0.545,0.546,0.479,0.504,7430048.06,1.6683E+12,3814148.626,22958,3544184.14,1820644.405,0
11/13/2022,0.503,0.599,0.474,0.476,11214736.93,1.66838E+12,5909925.977,37063,5231707.04,2776186.701,0
11/14/2022,0.475,0.53,0.459,0.502,6666584.41,1.66847E+12,3294765.13,22539,3030772.93,1499625.634,0
11/15/2022,0.502,0.522,0.485,0.493,4329446.34,1.66856E+12,2177873.851,13630,2026795.24,1021016.99,0
11/16/2022,0.491,0.516,0.47,0.477,4426015.81,1.66864E+12,2157986.44,13883,2027505.99,992241.5748,0
11/17/2022,0.478,0.492,0.471,0.475,3221743.37,1.66873E+12,1542059.557,8952,1417290.48,679804.7885,0
11/18/2022,0.475,0.493,0.47,0.477,2514915.96,1.66882E+12,1208809.644,7147,1081923.69,521161.5355,0
11/19/2022,0.477,0.479,0.457,0.466,2020008.04,1.6689E+12,937230.4109,6245,940955.31,436475.1492,0
11/20/2022,0.465,0.495,0.431,0.433,4546358.38,1.66899E+12,2137377.592,12309,1925501.76,908658.0559,0
11/21/2022,0.434,0.445,0.406,0.419,4311580.47,1.66908E+12,1844034.194,12033,2012879.59,860898.7613,0
11/22/2022,0.419,0.435,0.399,0.428,3591684.35,1.66916E+12,1500907.934,10421,1397376.95,585693.6371,0
11/23/2022,0.429,0.473,0.429,0.466,4900532.03,1.66925E+12,2217432.609,15733,2420219.81,1097067.605,0
11/24/2022,0.465,0.478,0.44,0.451,2935421.11,1.66933E+12,1340010.269,8347,1250435.69,570757.0951,0
11/25/2022,0.452,0.464,0.431,0.444,2401040.32,1.66942E+12,1076617.251,7069,1127935.75,506808.6377,0
11/26/2022,0.445,0.539,0.445,0.509,9838784.89,1.66951E+12,4813700.485,33454,4869704.99,2383061.008,0
11/27/2022,0.509,0.567,0.5,0.507,10116177.24,1.66959E+12,5358507.712,36803,4673125.72,2483056.015,0
11/28/2022,0.508,0.51,0.465,0.47,3906073.2,1.66968E+12,1871129.781,13264,1873638.78,897476.4097,0
11/29/2022,0.469,0.496,0.446,0.474,5869023.76,1.66977E+12,2769237.437,15756,3115914.9,1465843.256,0
11/30/2022,0.475,0.5,0.469,0.493,4730787.09,1.66985E+12,2297965.382,13991,2160952.78,1050229.333,0
12/1/2022,0.492,0.496,0.475,0.477,2551341.98,1.66994E+12,1235894.781,5867,1090981.11,528909.9407,0
12/2/2022,0.477,0.491,0.473,0.483,1820803.7,1.67003E+12,878604.5607,4183,843583.33,407311.2862,0
12/3/2022,0.483,0.529,0.482,0.511,5808015.17,1.67011E+12,2928903.719,16137,2994083.25,1512045.238,0
12/4/2022,0.51,0.549,0.5,0.515,4809534.99,1.6702E+12,2506860.936,14190,2206660.12,1152782.551,0
12/5/2022,0.514,0.537,0.478,0.492,5521612.36,1.67028E+12,2830716.381,15816,2370426.28,1219041.468,0
12/6/2022,0.493,0.523,0.478,0.516,3274851.28,1.67037E+12,1632735.914,8444,1705966.29,850259.7746,0
12/7/2022,0.515,0.529,0.485,0.504,4496386.29,1.67046E+12,2273458.672,12840,2075723.01,1050735.66,0
12/8/2022,0.502,0.532,0.49,0.53,4843080.39,1.67054E+12,2476194.614,12972,2417996.05,1239288.983,0
12/9/2022,0.531,0.552,0.505,0.516,4542338.22,1.67063E+12,2372334.37,11958,1969453.27,1030787.06,0
12/10/2022,0.517,0.535,0.502,0.52,4019395.71,1.67072E+12,2068425.951,11175,1795084.02,926738.0007,0
12/11/2022,0.521,0.525,0.495,0.5,2066710.87,1.6708E+12,1061558.55,5648,841792.13,432658.3995,0
12/12/2022,0.5,0.51,0.485,0.507,2849409.63,1.67089E+12,1410851.848,6744,1420693.11,704851.0047,0
12/13/2022,0.506,0.537,0.486,0.518,6018076.48,1.67098E+12,3098158.265,15534,2660240.84,1369900.706,0
12/14/2022,0.517,0.525,0.499,0.503,1732313.87,1.67106E+12,890049.3997,5286,831833.49,427647.1616,0
12/15/2022,0.502,0.508,0.491,0.497,1569905.83,1.67115E+12,779973.8112,3880,704019.83,350582.2383,0
12/16/2022,0.497,0.51,0.426,0.435,3619357.43,1.67124E+12,1731606.929,9684,1649189.8,791730.8919,0
12/17/2022,0.435,0.455,0.429,0.448,2119798.63,1.67132E+12,938892.7179,5579,1027207.77,454853.8071,0
12/18/2022,0.448,0.452,0.441,0.449,741135.39,1.67141E+12,331266.131,2296,366807.74,164250.9629,0
12/19/2022,0.449,0.453,0.409,0.42,2212736.89,1.67149E+12,962598.7047,5458,843045.91,365327.2339,0
12/20/2022,0.42,0.44,0.417,0.431,1965693.46,1.67158E+12,850055.1973,5843,842464.75,364687.1576,0
12/21/2022,0.432,0.433,0.409,0.415,1677690.43,1.67167E+12,702354.5638,5489,735333.01,308390.2156,0
12/22/2022,0.415,0.448,0.41,0.427,2804964.51,1.67175E+12,1203860.009,8222,1260863.83,540939.773,0
12/23/2022,0.428,0.45,0.425,0.429,3144791.25,1.67184E+12,1370540.939,7427,1430712.93,623588.7214,0
12/24/2022,0.429,0.431,0.423,0.423,991468.22,1.67193E+12,423517.5717,4458,430102.23,183954.7998,0
12/25/2022,0.423,0.428,0.407,0.412,1603103.41,1.67201E+12,669632.8436,4977,772974.06,322949.5476,0
12/26/2022,0.412,0.42,0.409,0.418,841068.12,1.6721E+12,349556.3223,2259,511630.71,212840.0042,0
12/27/2022,0.419,0.424,0.408,0.417,1232462.89,1.67219E+12,512932.901,3351,613329,255555.3918,0
12/28/2022,0.417,0.46,0.405,0.422,4786905.09,1.67227E+12,2084361.883,15532,2372839.03,1035217.66,0
12/29/2022,0.421,0.437,0.402,0.404,2693684.66,1.67236E+12,1134872.932,6262,1197634.6,506124.1763,0
12/30/2022,0.404,0.411,0.397,0.407,1715408.32,1.67244E+12,692647.4855,5763,817013.77,330540.0197,0
12/31/2022,0.406,0.413,0.4,0.403,1242668.21,1.67253E+12,503153.7568,4746,584354.2,236904.9649,0
1/1/2023,0.403,0.409,0.4,0.404,973077.17,1.67262E+12,391479.0319,3180,414082.3,166929.8988,0
1/2/2023,0.404,0.417,0.402,0.412,868429.03,1.6727E+12,358005.1922,2271,427645.15,176542.9153,0
1/3/2023,0.414,0.419,0.402,0.41,1277078.01,1.67279E+12,526022.596,2909,599028.75,246880.5348,0
1/4/2023,0.409,0.426,0.396,0.414,3285763.49,1.67288E+12,1350366.59,6193,1702419.07,698733.7853,0
1/5/2023,0.414,0.437,0.408,0.417,2487329.07,1.67296E+12,1049332.674,6174,1301790.84,550524.9274,0
1/6/2023,0.418,0.421,0.404,0.419,1585731.34,1.67305E+12,655998.5933,5423,701071.78,290891.1141,0
1/7/2023,0.421,0.433,0.408,0.41,3190310.05,1.67314E+12,1343666.902,8257,1254934.64,528378.1359,0
1/8/2023,0.411,0.438,0.408,0.436,2772301.49,1.67322E+12,1162773.396,7338,1459564.22,613696.7957,0
1/9/2023,0.436,0.461,0.428,0.448,5863138.21,1.67331E+12,2597949.377,14901,2937846.01,1304491.788,0
1/10/2023,0.448,0.47,0.435,0.453,4395908.57,1.6734E+12,1968680.769,10936,1984553.09,887513.9414,0
1/11/2023,0.454,0.46,0.435,0.452,3048272.31,1.67348E+12,1358597.704,6412,1502985.35,671127.5102,0
1/12/2023,0.451,0.475,0.436,0.456,7063389.69,1.67357E+12,3212093.841,14467,3840496.4,1748662.185,0
1/13/2023,0.456,0.564,0.454,0.542,22724443.58,1.67365E+12,11818333.06,48873,12156572.9,6307228.82,0
1/14/2023,0.542,0.609,0.517,0.561,14988144.44,1.67374E+12,8351150.34,33080,7208354.96,4013160.515,0
1/15/2023,0.56,0.608,0.508,0.571,9531357.3,1.67383E+12,5233451.551,24243,4423294.94,2428159.407,0
1/16/2023,0.571,0.63,0.558,0.612,10904570.45,1.67391E+12,6501647.831,28512,5230363.02,3119410.993,0
1/17/2023,0.614,0.615,0.572,0.576,7144651.7,1.674E+12,4219148.082,16260,3673189.92,2168968.483,0
1/18/2023,0.576,0.598,0.521,0.537,9194476.26,1.67409E+12,5155652.363,22905,4531693.62,2545618.541,0
1/19/2023,0.536,0.571,0.527,0.568,4841458.44,1.67417E+12,2657170.676,13451,2508339.01,1377012.238,0
1/20/2023,0.568,0.75,0.557,0.699,17440404.06,1.67426E+12,11243669.76,55530,8724058.8,5633029.406,0
1/21/2023,0.699,0.742,0.664,0.665,10908600.49,1.67435E+12,7693227.736,33620,5027627.74,3551519.784,0
1/22/2023,0.665,0.714,0.646,0.691,10105489.4,1.67443E+12,6855077.356,27751,5401145.05,3667064.4,0
1/23/2023,0.691,0.899,0.68,0.857,20774673.64,1.67452E+12,16379837.2,77242,10597908.45,8383535.868,0
1/24/2023,0.858,0.898,0.759,0.771,10914375.03,1.6746E+12,8954299.055,37270,5091866.88,4191126.72,0
1/25/2023,0.772,0.94,0.767,0.865,15090483.6,1.67469E+12,12962430.66,61423,7539795.02,6479268.081,0
1/26/2023,0.864,0.937,0.851,0.881,11716685.57,1.67478E+12,10506345.75,43472,5326258.62,4775808.762,0
1/27/2023,0.882,0.9,0.805,0.866,10939864.24,1.67486E+12,9333040.938,36749,5235158.43,4475039.868,0
1/28/2023,0.865,1.379,0.855,1.194,43773931.14,1.67495E+12,47861143.96,172005,21764969.38,23724624.21,0
1/29/2023,1.192,1.443,1.14,1.279,34733197.94,1.67504E+12,45263332.55,166364,17372488.44,22658890.95,0
1/30/2023,1.279,1.328,1.135,1.205,15453399.67,1.67512E+12,18886011.14,65651,7666844.66,9389111.717,0
1/31/2023,1.205,1.499,1.16,1.41,30981249.84,1.67521E+12,42351850.62,151806,15283159.3,20852535.1,0
2/1/2023,1.412,1.678,1.334,1.522,30213793.35,1.6753E+12,45331250.44,162047,14842907.83,22307118.8,0
2/2/2023,1.524,1.785,1.504,1.715,22006232.32,1.67538E+12,37045585.83,109403,10853847.42,18275716.2,0
2/3/2023,1.716,1.75,1.529,1.695,24586329.61,1.67547E+12,40538621.08,147588,12883238.91,21237163.16,0
2/4/2023,1.694,1.761,1.627,1.674,15226397.17,1.67556E+12,25712957.59,91397,8023657.76,13546853.46,0
2/5/2023,1.673,1.87,1.63,1.751,28807202.49,1.67564E+12,50360759.93,153679,14864692.08,25994850.66,0
2/6/2023,1.751,2.007,1.729,1.877,32898081.56,1.67573E+12,61448688.81,170693,16832428.68,31465361.14,0
2/7/2023,1.875,2.19,1.82,2.133,26311908.94,1.67581E+12,53564410.49,155310,13147202.81,26780651.49,0
2/8/2023,2.132,2.148,1.6,1.758,34619646.14,1.6759E+12,64255895.58,179420,16608587.57,30732523.41,0
2/9/2023,1.76,1.795,1.277,1.373,52254338.87,1.67599E+12,80351534.16,238641,24066656.17,36988777.99,0
2/10/2023,1.375,1.525,1.318,1.483,40702255.62,1.67607E+12,58067139.21,177678,20342512.65,29045660.52,0
2/11/2023,1.482,1.482,1.351,1.447,19648318.31,1.67616E+12,27675900.41,77462,9714207.17,13690192.16,0
2/12/2023,1.446,1.688,1.392,1.543,29511842.35,1.67625E+12,45130998.89,130283,15347409.15,23436979.26,0
2/13/2023,1.542,1.66,1.38,1.498,32826215.37,1.67633E+12,49685806.02,162185,15070170.67,22885223.67,0
